V1 V2
101311 TYRP1 ACOT4
101312 ACOT4 UAP1
101313 UGCG ACOT4
101314 ACOT4 UGT1A1
101315 ACOT4 UGT1A10
101316 ACOT4 UGT1A3
101317 ACOT4 UGT1A4
101318 ACOT4 UGT1A5
101319 ACOT4 UGT1A6
101320 ACOT4 UGT1A7
101321 ACOT4 UGT1A8
101322 ACOT4 UGT1A9
101323 ACOT4 UGT2B17
101324 ACOT4 UGT2B4
101325 ACOT4 UGT8
101326 ACOT4 UPB1
101327 ACOT4 UPP1
101328 ACOT4 WBSCR17
101329 ACOT4 XDH
101330 ACSL1 ACSM1
101331 ACSL1 ACSM2A
101332 ACSL1 ACSM2B
101333 ACSL1 ACSM5
101334 ACSL1 ADH1A
101335 ACSL1 ADH1B
101336 ACSL1 ADH1C
101337 ACSL1 ADH4
101338 ACSL1 ADH6
101339 ACSL1 AGMAT
101340 ACSL1 AGXT
101341 ACSL1 AK4
101342 ACSL1 AK5
101343 ACSL1 AK7
101344 ACSL1 AKR1B10
101345 AKR1C3 ACSL1
101346 ACSL1 AKR1C4
101347 ACSL1 ALAS2
101348 ACSL1 ALDH1A1
101349 ACSL1 ALDH1A2
101350 ACSL1 ALDH1A3
101351 ACSL1 ALDH1B1
101352 ACSL1 ALDH3A1
101353 ACSL1 ALDH3B2
101354 ACSL1 ALDOB
101355 ACSL1 ALDOC
101356 ALOX12B ACSL1
101357 ALOX15 ACSL1
101358 ALOX15B ACSL1
101359 ALOX5 ACSL1
101360 ACSL1 ALPL
101361 ACSL1 AMDHD1
101362 ACSL1 AMPD1
101363 ACSL1 AMPD3
101364 AMY1B ACSL1
101365 AMY1C ACSL1
101366 AMY2A ACSL1
101367 ANPEP ACSL1
101368 ACSL1 AOC1
101369 ACSL1 AOC2
101370 AOX1 ACSL1
101371 ACSL1 ARG1
101372 ACSL1 ASPA
101373 ACSL1 AZIN2
101374 B3GALT2 ACSL1
101375 B3GALT5 ACSL1
101376 B3GNT3 ACSL1
101377 B3GNT5 ACSL1
101378 BAAT ACSL1
101379 ACSL1 BCAT1
101380 ACSL1 BCO1
101381 ACSL1 BDH1
101382 ACSL1 BHMT
101383 ACSL1 BHMT2
101384 ACSL1 CBS
101385 CD38 ACSL1
101386 ACSL1 CDA
101387 ACSL1 CDO1
101388 ACSL1 CECR1
101389 CEL ACSL1
101390 CERS3 ACSL1
101391 ACSL1 CES1
101392 ACSL1 CHIA
101393 ACSL1 CHIT1
101394 ACSL1 CKM
101395 ACSL1 CKMT1A
101396 ACSL1 CKMT1B
101397 ACSL1 CKMT2
101398 ACSL1 CMBL
101399 ACSL1 CMPK2
101400 ACSL1 CNDP1
101401 ACSL1 COX6A2
101402 ACSL1 COX6B2
101403 ACSL1 CPS1
101404 CSGALNACT1 ACSL1
101405 ACSL1 CTH
101406 CYP11A1 ACSL1
101407 ACSL1 CYP11B1
101408 CYP17A1 ACSL1
101409 CYP19A1 ACSL1
101410 CYP1A1 ACSL1
101411 ACSL1 CYP1A2
101412 CYP21A2 ACSL1
101413 ACSL1 CYP26B1
101414 ACSL1 CYP27A1
101415 CYP27B1 ACSL1
101416 ACSL1 CYP2A6
101417 ACSL1 CYP2B6
101418 CYP2C8 ACSL1
101419 CYP2C9 ACSL1
101420 ACSL1 CYP2E1
101421 CYP2J2 ACSL1
101422 ACSL1 CYP2S1
101423 CYP3A4 ACSL1
101424 ACSL1 CYP3A5
101425 CYP4A11 ACSL1
101426 ACSL1 CYP4F3
101427 ACSL1 CYP8B1
101428 ACSL1 DBH
101429 ACSL1 DCT
101430 DDC ACSL1
101431 ACSL1 DGAT2
101432 DGKB ACSL1
101433 DGKG ACSL1
101434 DGKI ACSL1
101435 DGKK ACSL1
101436 DHCR24 ACSL1
101437 DHCR7 ACSL1
101438 ACSL1 DHRS9
101439 ACSL1 DMGDH
101440 ACSL1 DPYS
101441 ACSL1 EHHADH
101442 ACSL1 ENPP3
101443 ACSL1 EPHX2
101444 ACSL1 ETNPPL
101445 EXTL1 ACSL1
101446 ACSL1 FASN
101447 FBP1 ACSL1
101448 ACSL1 FBP2
101449 ACSL1 FOLH1
101450 ACSL1 FTCD
101451 FUT1 ACSL1
101452 FUT2 ACSL1
101453 FUT3 ACSL1
101454 FUT7 ACSL1
101455 FUT9 ACSL1
101456 GAD1 ACSL1
101457 GAD2 ACSL1
101458 GAL3ST1 ACSL1
101459 GALNT12 ACSL1
101460 GALNT13 ACSL1
101461 GALNT14 ACSL1
101462 GALNT15 ACSL1
101463 GALNT16 ACSL1
101464 GALNT3 ACSL1
101465 GALNT5 ACSL1
101466 GALNT9 ACSL1
101467 GALNTL6 ACSL1
101468 ACSL1 GAMT
101469 ACSL1 GATM
101470 ACSL1 GCH1
101471 GCNT4 ACSL1
101472 ACSL1 GDA
101473 ACSL1 GFPT2
101474 ACSL1 GGT5
101475 ACSL1 GLDC
101476 GLUL ACSL1
101477 ACSL1 GPAM
101478 ACSL1 GPAT2
101479 ACSL1 GPT
101480 ACSL1 GPT2
101481 ACSL1 HAL
101482 ACSL1 HAO1
101483 ACSL1 HDC
101484 ACSL1 HGD
101485 ACSL1 HK2
101486 ACSL1 HK3
101487 ACSL1 HKDC1
101488 ACSL1 HMGCLL1
101489 ACSL1 HMGCS2
101490 ACSL1 HOGA1
101491 ACSL1 HPD
101492 ACSL1 HPGDS
101493 HPSE ACSL1
101494 HPSE2 ACSL1
101495 ACSL1 HSD11B1
101496 HSD17B2 ACSL1
101497 ACSL1 HSD17B6
101498 HSD3B2 ACSL1
101499 ACSL1 HSD3B7
101500 HYAL2 ACSL1
101501 HYAL4 ACSL1
101502 ACSL1 IDH1
101503 IDO1 ACSL1
101504 INPP4B ACSL1
101505 INPP5J ACSL1
101506 ITPKA ACSL1
101507 ITPKC ACSL1
101508 KL ACSL1
101509 ACSL1 KYNU
101510 LAMA3 ACSL1
101511 LDHAL6A ACSL1
101512 LDHC ACSL1
101513 ACSL1 LIPC
101514 ACSL1 LIPF
101515 ACSL1 LIPG
101516 ACSL1 LIPT2
101517 ACSL1 LTC4S
101518 MAOA ACSL1
101519 MAOB ACSL1
101520 ACSL1 MAT1A
101521 ACSL1 ME1
101522 ACSL1 MGAM
101523 MGAT3 ACSL1
101524 MGAT4C ACSL1
101525 MGAT5B ACSL1
101526 ACSL1 MTHFD1L
101527 ACSL1 MTHFD2
101528 ACSL1 NAGS
101529 ACSL1 NAMPT
101530 ACSL1 NAT1
101531 ACSL1 NAT8L
101532 ACSL1 ND5
101533 ACSL1 ND6
101534 ACSL1 NDUFA4L2
101535 ACSL1 NME1
101536 ACSL1 NMNAT2
101537 ACSL1 NMRK2
101538 ACSL1 NNMT
101539 NOS1 ACSL1
101540 NOS2 ACSL1
101541 NOS3 ACSL1
101542 ACSL1 NT5E
101543 ACSL1 OGDHL
101544 ACSL1 OLAH
101545 ACSL1 OTC
101546 ACSL1 P4HA1
101547 ACSL1 PAH
101548 ACSL1 PANK1
101549 ACSL1 PCYT1B
101550 PGAM2 ACSL1
101551 ACSL1 PHGDH
101552 ACSL1 PHOSPHO1
101553 PLA2G1B ACSL1
101554 PLA2G2A ACSL1
101555 PLA2G4A ACSL1
101556 PLA2G4C ACSL1
101557 PLA2G4E ACSL1
101558 PLA2G4F ACSL1
101559 PLA2G5 ACSL1
101560 ACSL1 PLA2G7
101561 ACSL1 PLB1
101562 PLCB1 ACSL1
101563 PLCB2 ACSL1
101564 PLCH1 ACSL1
101565 PLCH2 ACSL1
101566 ACSL1 PLD4
101567 PNLIP ACSL1
101568 PNLIPRP1 ACSL1
101569 ACSL1 PNMT
101570 ACSL1 PNP
101571 ACSL1 PON1
101572 ACSL1 PRODH
101573 ACSL1 PSAT1
101574 ACSL1 PSPH
101575 ACSL1 PTGDS
101576 ACSL1 PTGES
101577 ACSL1 PTGIS
101578 PTGS1 ACSL1
101579 PTGS2 ACSL1
101580 ACSL1 PYCR1
101581 PYGM ACSL1
101582 ACSL1 QPRT
101583 ACSL1 RGN
101584 ACSL1 RRM2
101585 ACSL1 SARDH
101586 ACSL1 SDS
101587 ACSL1 SDSL
101588 SGMS2 ACSL1
101589 SMPD3 ACSL1
101590 SPHK1 ACSL1
101591 SQLE ACSL1
101592 ST3GAL6 ACSL1
101593 ST6GAL1 ACSL1
101594 ST6GAL2 ACSL1
101595 ST6GALNAC1 ACSL1
101596 ST6GALNAC3 ACSL1
101597 ST8SIA1 ACSL1
101598 ACSL1 ST8SIA5
101599 ACSL1 TAT
101600 TBXAS1 ACSL1
101601 ACSL1 TDO2
101602 ACSL1 TK1
101603 ACSL1 TKTL1
101604 TPH1 ACSL1
101605 TPO ACSL1
101606 ACSL1 TST
101607 ACSL1 TYMP
101608 ACSL1 TYMS
101609 ACSL1 TYRP1
101610 ACSL1 UAP1
101611 UGCG ACSL1
101612 ACSL1 UGT1A1
101613 ACSL1 UGT1A10
101614 ACSL1 UGT1A3
101615 ACSL1 UGT1A4
101616 ACSL1 UGT1A5
101617 ACSL1 UGT1A6
101618 ACSL1 UGT1A7
101619 ACSL1 UGT1A8
101620 ACSL1 UGT1A9
101621 ACSL1 UGT2B17
101622 ACSL1 UGT2B4
101623 ACSL1 UGT8
101624 ACSL1 UPB1
101625 ACSL1 UPP1
101626 ACSL1 WBSCR17
101627 ACSL1 XDH
101628 ACSL4 ACSM1
101629 ACSL4 ACSM2A
101630 ACSL4 ACSM2B
101631 ACSL4 ACSM5
101632 ACSL4 ADH1A
101633 ACSL4 ADH1B
101634 ACSL4 ADH1C
101635 ACSL4 ADH4
101636 ACSL4 ADH6
101637 ACSL4 AGMAT
101638 ACSL4 AGXT
101639 ACSL4 AK4
101640 ACSL4 AK5
101641 ACSL4 AK7
101642 ACSL4 AKR1B10
101643 AKR1C3 ACSL4
101644 ACSL4 AKR1C4
101645 ACSL4 ALAS2
101646 ACSL4 ALDH1A1
101647 ACSL4 ALDH1A2
101648 ACSL4 ALDH1A3
101649 ACSL4 ALDH1B1
101650 ACSL4 ALDH3A1
101651 ACSL4 ALDH3B2
101652 ACSL4 ALDOB
101653 ACSL4 ALDOC
101654 ALOX12B ACSL4
101655 ALOX15 ACSL4
101656 ALOX15B ACSL4
101657 ALOX5 ACSL4
101658 ACSL4 ALPL
101659 ACSL4 AMDHD1
101660 ACSL4 AMPD1
101661 ACSL4 AMPD3
101662 AMY1B ACSL4
101663 AMY1C ACSL4
101664 AMY2A ACSL4
101665 ANPEP ACSL4
101666 ACSL4 AOC1
101667 ACSL4 AOC2
101668 AOX1 ACSL4
101669 ACSL4 ARG1
101670 ACSL4 ASPA
101671 ACSL4 AZIN2
101672 B3GALT2 ACSL4
101673 B3GALT5 ACSL4
101674 B3GNT3 ACSL4
101675 B3GNT5 ACSL4
101676 BAAT ACSL4
101677 ACSL4 BCAT1
101678 ACSL4 BCO1
101679 ACSL4 BDH1
101680 ACSL4 BHMT
101681 ACSL4 BHMT2
101682 ACSL4 CBS
101683 CD38 ACSL4
101684 ACSL4 CDA
101685 ACSL4 CDO1
101686 ACSL4 CECR1
101687 CEL ACSL4
101688 CERS3 ACSL4
101689 ACSL4 CES1
101690 ACSL4 CHIA
101691 ACSL4 CHIT1
101692 ACSL4 CKM
101693 ACSL4 CKMT1A
101694 ACSL4 CKMT1B
101695 ACSL4 CKMT2
101696 ACSL4 CMBL
101697 ACSL4 CMPK2
101698 ACSL4 CNDP1
101699 ACSL4 COX6A2
101700 ACSL4 COX6B2
101701 ACSL4 CPS1
101702 CSGALNACT1 ACSL4
101703 ACSL4 CTH
101704 CYP11A1 ACSL4
101705 ACSL4 CYP11B1
101706 CYP17A1 ACSL4
101707 CYP19A1 ACSL4
101708 CYP1A1 ACSL4
101709 ACSL4 CYP1A2
101710 CYP21A2 ACSL4
101711 ACSL4 CYP26B1
101712 ACSL4 CYP27A1
101713 CYP27B1 ACSL4
101714 ACSL4 CYP2A6
101715 ACSL4 CYP2B6
101716 CYP2C8 ACSL4
101717 CYP2C9 ACSL4
101718 ACSL4 CYP2E1
101719 CYP2J2 ACSL4
101720 ACSL4 CYP2S1
101721 CYP3A4 ACSL4
101722 ACSL4 CYP3A5
101723 CYP4A11 ACSL4
101724 ACSL4 CYP4F3
101725 ACSL4 CYP8B1
101726 ACSL4 DBH
101727 ACSL4 DCT
101728 DDC ACSL4
101729 ACSL4 DGAT2
101730 DGKB ACSL4
101731 DGKG ACSL4
101732 DGKI ACSL4
101733 DGKK ACSL4
101734 DHCR24 ACSL4
101735 DHCR7 ACSL4
101736 ACSL4 DHRS9
101737 ACSL4 DMGDH
101738 ACSL4 DPYS
101739 ACSL4 EHHADH
101740 ACSL4 ENPP3
101741 ACSL4 EPHX2
101742 ACSL4 ETNPPL
101743 EXTL1 ACSL4
101744 ACSL4 FASN
101745 FBP1 ACSL4
101746 ACSL4 FBP2
101747 ACSL4 FOLH1
101748 ACSL4 FTCD
101749 FUT1 ACSL4
101750 FUT2 ACSL4
101751 FUT3 ACSL4
101752 FUT7 ACSL4
101753 FUT9 ACSL4
101754 GAD1 ACSL4
101755 GAD2 ACSL4
101756 GAL3ST1 ACSL4
101757 GALNT12 ACSL4
101758 GALNT13 ACSL4
101759 GALNT14 ACSL4
101760 GALNT15 ACSL4
101761 GALNT16 ACSL4
101762 GALNT3 ACSL4
101763 GALNT5 ACSL4
101764 GALNT9 ACSL4
101765 GALNTL6 ACSL4
101766 ACSL4 GAMT
101767 ACSL4 GATM
101768 ACSL4 GCH1
101769 GCNT4 ACSL4
101770 ACSL4 GDA
101771 ACSL4 GFPT2
101772 ACSL4 GGT5
101773 ACSL4 GLDC
101774 GLUL ACSL4
101775 ACSL4 GPAM
101776 ACSL4 GPAT2
101777 ACSL4 GPT
101778 ACSL4 GPT2
101779 ACSL4 HAL
101780 ACSL4 HAO1
101781 ACSL4 HDC
101782 ACSL4 HGD
101783 ACSL4 HK2
101784 ACSL4 HK3
101785 ACSL4 HKDC1
101786 ACSL4 HMGCLL1
101787 ACSL4 HMGCS2
101788 ACSL4 HOGA1
101789 ACSL4 HPD
101790 ACSL4 HPGDS
101791 HPSE ACSL4
101792 HPSE2 ACSL4
101793 ACSL4 HSD11B1
101794 HSD17B2 ACSL4
101795 ACSL4 HSD17B6
101796 HSD3B2 ACSL4
101797 ACSL4 HSD3B7
101798 HYAL2 ACSL4
101799 HYAL4 ACSL4
101800 ACSL4 IDH1
101801 IDO1 ACSL4
101802 INPP4B ACSL4
101803 INPP5J ACSL4
101804 ITPKA ACSL4
101805 ITPKC ACSL4
101806 KL ACSL4
101807 ACSL4 KYNU
101808 LAMA3 ACSL4
101809 LDHAL6A ACSL4
101810 LDHC ACSL4
101811 ACSL4 LIPC
101812 ACSL4 LIPF
101813 ACSL4 LIPG
101814 ACSL4 LIPT2
101815 ACSL4 LTC4S
101816 MAOA ACSL4
101817 MAOB ACSL4
101818 ACSL4 MAT1A
101819 ACSL4 ME1
101820 ACSL4 MGAM
101821 MGAT3 ACSL4
101822 MGAT4C ACSL4
101823 MGAT5B ACSL4
101824 ACSL4 MTHFD1L
101825 ACSL4 MTHFD2
101826 ACSL4 NAGS
101827 ACSL4 NAMPT
101828 ACSL4 NAT1
101829 ACSL4 NAT8L
101830 ACSL4 ND5
101831 ACSL4 ND6
101832 ACSL4 NDUFA4L2
101833 ACSL4 NME1
101834 ACSL4 NMNAT2
101835 ACSL4 NMRK2
101836 ACSL4 NNMT
101837 NOS1 ACSL4
101838 NOS2 ACSL4
101839 NOS3 ACSL4
101840 ACSL4 NT5E
101841 ACSL4 OGDHL
101842 ACSL4 OLAH
101843 ACSL4 OTC
101844 ACSL4 P4HA1
101845 ACSL4 PAH
101846 ACSL4 PANK1
101847 ACSL4 PCYT1B
101848 PGAM2 ACSL4
101849 ACSL4 PHGDH
101850 ACSL4 PHOSPHO1
101851 PLA2G1B ACSL4
101852 PLA2G2A ACSL4
101853 PLA2G4A ACSL4
101854 PLA2G4C ACSL4
101855 PLA2G4E ACSL4
101856 PLA2G4F ACSL4
101857 PLA2G5 ACSL4
101858 ACSL4 PLA2G7
101859 ACSL4 PLB1
101860 PLCB1 ACSL4
101861 PLCB2 ACSL4
101862 PLCH1 ACSL4
101863 PLCH2 ACSL4
101864 ACSL4 PLD4
101865 PNLIP ACSL4
101866 PNLIPRP1 ACSL4
101867 ACSL4 PNMT
101868 ACSL4 PNP
101869 ACSL4 PON1
101870 ACSL4 PRODH
101871 ACSL4 PSAT1
101872 ACSL4 PSPH
101873 ACSL4 PTGDS
101874 ACSL4 PTGES
101875 ACSL4 PTGIS
101876 PTGS1 ACSL4
101877 PTGS2 ACSL4
101878 ACSL4 PYCR1
101879 PYGM ACSL4
101880 ACSL4 QPRT
101881 ACSL4 RGN
101882 ACSL4 RRM2
101883 ACSL4 SARDH
101884 ACSL4 SDS
101885 ACSL4 SDSL
101886 SGMS2 ACSL4
101887 SMPD3 ACSL4
101888 SPHK1 ACSL4
101889 SQLE ACSL4
101890 ST3GAL6 ACSL4
101891 ST6GAL1 ACSL4
101892 ST6GAL2 ACSL4
101893 ST6GALNAC1 ACSL4
101894 ST6GALNAC3 ACSL4
101895 ST8SIA1 ACSL4
101896 ACSL4 ST8SIA5
101897 ACSL4 TAT
101898 TBXAS1 ACSL4
101899 ACSL4 TDO2
101900 ACSL4 TK1
101901 ACSL4 TKTL1
101902 TPH1 ACSL4
101903 TPO ACSL4
101904 ACSL4 TST
101905 ACSL4 TYMP
101906 ACSL4 TYMS
101907 ACSL4 TYRP1
101908 ACSL4 UAP1
101909 UGCG ACSL4
101910 ACSL4 UGT1A1
101911 ACSL4 UGT1A10
101912 ACSL4 UGT1A3
101913 ACSL4 UGT1A4
101914 ACSL4 UGT1A5
101915 ACSL4 UGT1A6
101916 ACSL4 UGT1A7
101917 ACSL4 UGT1A8
101918 ACSL4 UGT1A9
101919 ACSL4 UGT2B17
101920 ACSL4 UGT2B4
101921 ACSL4 UGT8
101922 ACSL4 UPB1
101923 ACSL4 UPP1
101924 ACSL4 WBSCR17
101925 ACSL4 XDH
101926 ACSL6 ACSM1
101927 ACSL6 ACSM2A
101928 ACSL6 ACSM2B
101929 ACSL6 ACSM5
101930 ACSL6 ADH1A
101931 ACSL6 ADH1B
101932 ACSL6 ADH1C
101933 ACSL6 ADH4
101934 ACSL6 ADH6
101935 ACSL6 AGMAT
101936 ACSL6 AGXT
101937 ACSL6 AK4
101938 ACSL6 AK5
101939 ACSL6 AK7
101940 ACSL6 AKR1B10
101941 AKR1C3 ACSL6
101942 ACSL6 AKR1C4
101943 ACSL6 ALAS2
101944 ACSL6 ALDH1A1
101945 ACSL6 ALDH1A2
101946 ACSL6 ALDH1A3
101947 ACSL6 ALDH1B1
101948 ACSL6 ALDH3A1
101949 ACSL6 ALDH3B2
101950 ACSL6 ALDOB
101951 ACSL6 ALDOC
101952 ALOX12B ACSL6
101953 ALOX15 ACSL6
101954 ALOX15B ACSL6
101955 ALOX5 ACSL6
101956 ACSL6 ALPL
101957 ACSL6 AMDHD1
101958 ACSL6 AMPD1
101959 ACSL6 AMPD3
101960 AMY1B ACSL6
101961 AMY1C ACSL6
101962 AMY2A ACSL6
101963 ANPEP ACSL6
101964 ACSL6 AOC1
101965 ACSL6 AOC2
101966 AOX1 ACSL6
101967 ACSL6 ARG1
101968 ACSL6 ASPA
101969 ACSL6 AZIN2
101970 B3GALT2 ACSL6
101971 B3GALT5 ACSL6
101972 B3GNT3 ACSL6
101973 B3GNT5 ACSL6
101974 BAAT ACSL6
101975 ACSL6 BCAT1
101976 ACSL6 BCO1
101977 ACSL6 BDH1
101978 ACSL6 BHMT
101979 ACSL6 BHMT2
101980 ACSL6 CBS
101981 CD38 ACSL6
101982 ACSL6 CDA
101983 ACSL6 CDO1
101984 ACSL6 CECR1
101985 CEL ACSL6
101986 CERS3 ACSL6
101987 ACSL6 CES1
101988 ACSL6 CHIA
101989 ACSL6 CHIT1
101990 ACSL6 CKM
101991 ACSL6 CKMT1A
101992 ACSL6 CKMT1B
101993 ACSL6 CKMT2
101994 ACSL6 CMBL
101995 ACSL6 CMPK2
101996 ACSL6 CNDP1
101997 ACSL6 COX6A2
101998 ACSL6 COX6B2
101999 ACSL6 CPS1
102000 CSGALNACT1 ACSL6
102001 ACSL6 CTH
102002 CYP11A1 ACSL6
102003 ACSL6 CYP11B1
102004 CYP17A1 ACSL6
102005 CYP19A1 ACSL6
102006 CYP1A1 ACSL6
102007 ACSL6 CYP1A2
102008 CYP21A2 ACSL6
102009 ACSL6 CYP26B1
102010 ACSL6 CYP27A1
102011 CYP27B1 ACSL6
102012 ACSL6 CYP2A6
102013 ACSL6 CYP2B6
102014 CYP2C8 ACSL6
102015 CYP2C9 ACSL6
102016 ACSL6 CYP2E1
102017 CYP2J2 ACSL6
102018 ACSL6 CYP2S1
102019 CYP3A4 ACSL6
102020 ACSL6 CYP3A5
102021 CYP4A11 ACSL6
102022 ACSL6 CYP4F3
102023 ACSL6 CYP8B1
102024 ACSL6 DBH
102025 ACSL6 DCT
102026 DDC ACSL6
102027 ACSL6 DGAT2
102028 DGKB ACSL6
102029 DGKG ACSL6
102030 DGKI ACSL6
102031 DGKK ACSL6
102032 DHCR24 ACSL6
102033 DHCR7 ACSL6
102034 ACSL6 DHRS9
102035 ACSL6 DMGDH
102036 ACSL6 DPYS
102037 ACSL6 EHHADH
102038 ACSL6 ENPP3
102039 ACSL6 EPHX2
102040 ACSL6 ETNPPL
102041 EXTL1 ACSL6
102042 ACSL6 FASN
102043 FBP1 ACSL6
102044 ACSL6 FBP2
102045 ACSL6 FOLH1
102046 ACSL6 FTCD
102047 FUT1 ACSL6
102048 FUT2 ACSL6
102049 FUT3 ACSL6
102050 FUT7 ACSL6
102051 FUT9 ACSL6
102052 GAD1 ACSL6
102053 GAD2 ACSL6
102054 GAL3ST1 ACSL6
102055 GALNT12 ACSL6
102056 GALNT13 ACSL6
102057 GALNT14 ACSL6
102058 GALNT15 ACSL6
102059 GALNT16 ACSL6
102060 GALNT3 ACSL6
102061 GALNT5 ACSL6
102062 GALNT9 ACSL6
102063 GALNTL6 ACSL6
102064 ACSL6 GAMT
102065 ACSL6 GATM
102066 ACSL6 GCH1
102067 GCNT4 ACSL6
102068 ACSL6 GDA
102069 ACSL6 GFPT2
102070 ACSL6 GGT5
102071 ACSL6 GLDC
102072 GLUL ACSL6
102073 ACSL6 GPAM
102074 ACSL6 GPAT2
102075 ACSL6 GPT
102076 ACSL6 GPT2
102077 ACSL6 HAL
102078 ACSL6 HAO1
102079 ACSL6 HDC
102080 ACSL6 HGD
102081 ACSL6 HK2
102082 ACSL6 HK3
102083 ACSL6 HKDC1
102084 ACSL6 HMGCLL1
102085 ACSL6 HMGCS2
102086 ACSL6 HOGA1
102087 ACSL6 HPD
102088 ACSL6 HPGDS
102089 HPSE ACSL6
102090 HPSE2 ACSL6
102091 ACSL6 HSD11B1
102092 HSD17B2 ACSL6
102093 ACSL6 HSD17B6
102094 HSD3B2 ACSL6
102095 ACSL6 HSD3B7
102096 HYAL2 ACSL6
102097 HYAL4 ACSL6
102098 ACSL6 IDH1
102099 IDO1 ACSL6
102100 INPP4B ACSL6
102101 INPP5J ACSL6
102102 ITPKA ACSL6
102103 ITPKC ACSL6
102104 KL ACSL6
102105 ACSL6 KYNU
102106 LAMA3 ACSL6
102107 LDHAL6A ACSL6
102108 LDHC ACSL6
102109 ACSL6 LIPC
102110 ACSL6 LIPF
102111 ACSL6 LIPG
102112 ACSL6 LIPT2
102113 ACSL6 LTC4S
102114 MAOA ACSL6
102115 MAOB ACSL6
102116 ACSL6 MAT1A
102117 ACSL6 ME1
102118 ACSL6 MGAM
102119 MGAT3 ACSL6
102120 MGAT4C ACSL6
102121 MGAT5B ACSL6
102122 ACSL6 MTHFD1L
102123 ACSL6 MTHFD2
102124 ACSL6 NAGS
102125 ACSL6 NAMPT
102126 ACSL6 NAT1
102127 ACSL6 NAT8L
102128 ACSL6 ND5
102129 ACSL6 ND6
102130 ACSL6 NDUFA4L2
102131 ACSL6 NME1
102132 ACSL6 NMNAT2
102133 ACSL6 NMRK2
102134 ACSL6 NNMT
102135 NOS1 ACSL6
102136 NOS2 ACSL6
102137 NOS3 ACSL6
102138 ACSL6 NT5E
102139 ACSL6 OGDHL
102140 ACSL6 OLAH
102141 ACSL6 OTC
102142 ACSL6 P4HA1
102143 ACSL6 PAH
102144 ACSL6 PANK1
102145 ACSL6 PCYT1B
102146 PGAM2 ACSL6
102147 ACSL6 PHGDH
102148 ACSL6 PHOSPHO1
102149 PLA2G1B ACSL6
102150 PLA2G2A ACSL6
102151 PLA2G4A ACSL6
102152 PLA2G4C ACSL6
102153 PLA2G4E ACSL6
102154 PLA2G4F ACSL6
102155 PLA2G5 ACSL6
102156 ACSL6 PLA2G7
102157 ACSL6 PLB1
102158 PLCB1 ACSL6
102159 PLCB2 ACSL6
102160 PLCH1 ACSL6
102161 PLCH2 ACSL6
102162 ACSL6 PLD4
102163 PNLIP ACSL6
102164 PNLIPRP1 ACSL6
102165 ACSL6 PNMT
102166 ACSL6 PNP
102167 ACSL6 PON1
102168 ACSL6 PRODH
102169 ACSL6 PSAT1
102170 ACSL6 PSPH
102171 ACSL6 PTGDS
102172 ACSL6 PTGES
102173 ACSL6 PTGIS
102174 PTGS1 ACSL6
102175 PTGS2 ACSL6
102176 ACSL6 PYCR1
102177 PYGM ACSL6
102178 ACSL6 QPRT
102179 ACSL6 RGN
102180 ACSL6 RRM2
102181 ACSL6 SARDH
102182 ACSL6 SDS
102183 ACSL6 SDSL
102184 SGMS2 ACSL6
102185 SMPD3 ACSL6
102186 SPHK1 ACSL6
102187 SQLE ACSL6
102188 ST3GAL6 ACSL6
102189 ST6GAL1 ACSL6
102190 ST6GAL2 ACSL6
102191 ST6GALNAC1 ACSL6
102192 ST6GALNAC3 ACSL6
102193 ST8SIA1 ACSL6
102194 ACSL6 ST8SIA5
102195 ACSL6 TAT
102196 TBXAS1 ACSL6
102197 ACSL6 TDO2
102198 ACSL6 TK1
102199 ACSL6 TKTL1
102200 TPH1 ACSL6
102201 TPO ACSL6
102202 ACSL6 TST
102203 ACSL6 TYMP
102204 ACSL6 TYMS
102205 ACSL6 TYRP1
102206 ACSL6 UAP1
102207 UGCG ACSL6
102208 ACSL6 UGT1A1
102209 ACSL6 UGT1A10
102210 ACSL6 UGT1A3
102211 ACSL6 UGT1A4
102212 ACSL6 UGT1A5
102213 ACSL6 UGT1A6
102214 ACSL6 UGT1A7
102215 ACSL6 UGT1A8
102216 ACSL6 UGT1A9
102217 ACSL6 UGT2B17
102218 ACSL6 UGT2B4
102219 ACSL6 UGT8
102220 ACSL6 UPB1
102221 ACSL6 UPP1
102222 ACSL6 WBSCR17
102223 ACSL6 XDH
102224 ACSM1 ACSM2A
102225 ACSM1 ACSM2B
102226 ACSM1 ACSM5
102227 ACSM1 ADH1A
102228 ACSM1 ADH1B
102229 ACSM1 ADH1C
102230 ACSM1 ADH4
102231 ACSM1 ADH6
102232 ACSM1 AGMAT
102233 ACSM1 AGXT
102234 ACSM1 AK4
102235 ACSM1 AK5
102236 ACSM1 AK7
102237 ACSM1 AKR1B10
102238 AKR1C3 ACSM1
102239 ACSM1 AKR1C4
102240 ACSM1 ALAS2
102241 ACSM1 ALDH1A1
102242 ACSM1 ALDH1A2
102243 ACSM1 ALDH1A3
102244 ACSM1 ALDH1B1
102245 ACSM1 ALDH3A1
102246 ACSM1 ALDH3B2
102247 ACSM1 ALDOB
102248 ACSM1 ALDOC
102249 ALOX12B ACSM1
102250 ALOX15 ACSM1
102251 ALOX15B ACSM1
102252 ALOX5 ACSM1
102253 ACSM1 ALPL
102254 ACSM1 AMDHD1
102255 ACSM1 AMPD1
102256 ACSM1 AMPD3
102257 AMY1B ACSM1
